,Unnamed: 0,index,Short_ticker,Name,Ticker,Date,Event Type,Adjusted Trading Date,trade_entry,trade_exit,stock_price_entry,stock_price_exit,year_entry,year_exit,straddle_entry_mid,straddle_exit_mid,straddle_pnl,straddle_entry_vol,straddle_entry_bid,straddle_entry_offer,straddle_entry_gamma,straddle_entry_vega,straddle_entry_theta,straddle_entry_delta,straddle_entry_strike,IV_25c,IV_25p,IV_10c,IV_10p,IV_50c,skew_25,skew_25_decile,kurt_25,kurt_25_decile
4621,4621,18177,COST,Costco Wholesale Corp,COST US,2023-09-26 16:15:00,ER,2023-09-27 00:00:00+00:00,2023-09-26,2023-09-27,552.96002,563.53003,2023,2023,,,,,,,,,,,,,,,,,,,,
4622,4622,19058,COST,Costco Wholesale Corp,COST US,2023-12-14 16:15:00,ER,2023-12-15 00:00:00+00:00,2023-12-14,2023-12-15,630.78003,658.82001,2023,2023,,,,,,,,,,,,,,,,,,,,
4623,4623,19869,COST,Costco Wholesale Corp,COST US,2024-03-07 16:15:00,ER,2024-03-08 00:00:00+00:00,2024-03-07,2024-03-08,,,2024,2024,,,,,,,,,,,,,,,,,,,,
4624,4624,319,COTY,Coty Inc,COTY US,2018-02-08 06:30:00,ER,2018-02-07 00:00:00+00:00,2018-02-07,2018-02-08,,,2018,2018,,,,,,,,,,,,,,,,,,,,
4625,4625,1246,COTY,Coty Inc,COTY US,2018-05-09 06:30:00,ER,2018-05-08 00:00:00+00:00,2018-05-08,2018-05-09,,,2018,2018,,,,,,,,,,,,,,,,,,,,
4626,4626,2039,COTY,Coty Inc,COTY US,2018-08-21 06:30:00,ER,2018-08-20 00:00:00+00:00,2018-08-20,2018-08-21,,,2018,2018,,,,,,,,,,,,,,,,,,,,
4627,4627,2634,COTY,Coty Inc,COTY US,2018-11-07 06:30:00,ER,2018-11-06 00:00:00+00:00,2018-11-06,2018-11-07,,,2018,2018,,,,,,,,,,,,,,,,,,,,
4628,4628,3177,COTY,Coty Inc,COTY US,2019-02-08 06:30:00,ER,2019-02-07 00:00:00+00:00,2019-02-07,2019-02-08,,,2019,2019,,,,,,,,,,,,,,,,,,,,
4629,4629,4620,COTY,Coty Inc,COTY US,2019-05-08 06:30:00,ER,2019-05-07 00:00:00+00:00,2019-05-07,2019-05-08,,,2019,2019,,,,,,,,,,,,,,,,,,,,
4630,4630,4621,COTY,Coty Inc,COTY US,2019-05-08 06:30:00,ER,2019-05-07 00:00:00+00:00,2019-05-07,2019-05-08,,,2019,2019,,,,,,,,,,,,,,,,,,,,
4631,4631,4622,COTY,Coty Inc,COTY US,2019-05-08 06:30:00,ER,2019-05-07 00:00:00+00:00,2019-05-07,2019-05-08,,,2019,2019,,,,,,,,,,,,,,,,,,,,
4632,4632,6030,COTY,Coty Inc,COTY US,2019-08-28 06:30:00,ER,2019-08-27 00:00:00+00:00,2019-08-27,2019-08-28,,,2019,2019,,,,,,,,,,,,,,,,,,,,
4633,4633,6587,COTY,Coty Inc,COTY US,2019-11-06 06:30:00,ER,2019-11-05 00:00:00+00:00,2019-11-05,2019-11-06,,,2019,2019,,,,,,,,,,,,,,,,,,,,
4634,4634,7122,COTY,Coty Inc,COTY US,2020-02-05 06:30:00,ER,2020-02-04 00:00:00+00:00,2020-02-04,2020-02-05,,,2020,2020,,,,,,,,,,,,,,,,,,,,
4635,4635,8186,COTY,Coty Inc,COTY US,2020-05-11 06:30:00,ER,2020-05-08 00:00:00+00:00,2020-05-08,2020-05-11,,,2020,2020,,,,,,,,,,,,,,,,,,,,
4636,4636,9068,COTY,Coty Inc,COTY US,2020-08-27 06:00:00,ER,2020-08-26 00:00:00+00:00,2020-08-26,2020-08-27,,,2020,2020,,,,,,,,,,,,,,,,,,,,
4637,4637,9726,COTY,Coty Inc,COTY US,2020-11-06 06:45:00,ER,2020-11-05 00:00:00+00:00,2020-11-05,2020-11-06,,,2020,2020,,,,,,,,,,,,,,,,,,,,
4638,4638,10139,COTY,Coty Inc,COTY US,2021-05-10 07:00:00,ER,2021-05-07 00:00:00+00:00,2021-05-07,2021-05-10,,,2021,2021,,,,,,,,,,,,,,,,,,,,
4639,4639,11150,COTY,Coty Inc,COTY US,2021-08-26 06:30:00,ER,2021-08-25 00:00:00+00:00,2021-08-25,2021-08-26,,,2021,2021,,,,,,,,,,,,,,,,,,,,
4640,4640,11830,COTY,Coty Inc,COTY US,2021-11-08 06:30:00,ER,2021-11-05 00:00:00+00:00,2021-11-05,2021-11-08,,,2021,2021,,,,,,,,,,,,,,,,,,,,
4641,4641,12396,COTY,Coty Inc,COTY US,2022-02-08 06:36:00,ER,2022-02-07 00:00:00+00:00,2022-02-07,2022-02-08,,,2022,2022,,,,,,,,,,,,,,,,,,,,
4642,4642,13566,COTY,Coty Inc,COTY US,2022-05-09 06:30:00,ER,2022-05-06 00:00:00+00:00,2022-05-06,2022-05-09,,,2022,2022,,,,,,,,,,,,,,,,,,,,
4643,4643,14629,COTY,Coty Inc,COTY US,2022-08-25 06:30:00,ER,2022-08-24 00:00:00+00:00,2022-08-24,2022-08-25,,,2022,2022,,,,,,,,,,,,,,,,,,,,
4644,4644,15298,COTY,Coty Inc,COTY US,2022-11-08 06:30:00,ER,2022-11-07 00:00:00+00:00,2022-11-07,2022-11-08,,,2022,2022,,,,,,,,,,,,,,,,,,,,
4645,4645,15877,COTY,Coty Inc,COTY US,2023-02-08 06:30:00,ER,2023-02-07 00:00:00+00:00,2023-02-07,2023-02-08,,,2023,2023,,,,,,,,,,,,,,,,,,,,
4646,4646,17034,COTY,Coty Inc,COTY US,2023-05-09 06:30:00,ER,2023-05-08 00:00:00+00:00,2023-05-08,2023-05-09,,,2023,2023,,,,,,,,,,,,,,,,,,,,
4647,4647,18086,COTY,Coty Inc,COTY US,2023-08-22 06:36:00,ER,2023-08-21 00:00:00+00:00,2023-08-21,2023-08-22,,,2023,2023,,,,,,,,,,,,,,,,,,,,
4648,4648,18829,COTY,Coty Inc,COTY US,2023-11-07 16:30:00,ER,2023-11-08 00:00:00+00:00,2023-11-07,2023-11-08,,,2023,2023,,,,,,,,,,,,,,,,,,,,
4649,4649,19400,COTY,Coty Inc,COTY US,2024-02-07 16:30:00,ER,2024-02-08 00:00:00+00:00,2024-02-07,2024-02-08,,,2024,2024,,,,,,,,,,,,,,,,,,,,
4650,4650,434,CPB,Campbell Soup Co,CPB US,2018-02-16 07:15:00,ER,2018-02-15 00:00:00+00:00,2018-02-15,2018-02-16,47.7,46.17,2018,2018,1.3250000000000002,0.875,339.62264150943406,,,,,,,,,1.163457,1.489075,1.306465,1.550548,1.294878,-1.1184711921895343,"(-20.905, -0.762]",1.2787779117414872,"(0.593, 1.279]"
4651,4651,1316,CPB,Campbell Soup Co,CPB US,2018-05-18 07:21:00,ER,2018-05-17 00:00:00+00:00,2018-05-17,2018-05-18,39.22,34.37,2018,2018,1.325,2.3375,-764.1509433962265,,,,,,,,,1.564762,1.626495,1.710329,1.68069,1.636532,-0.16777920468405147,"(-0.171, -0.0677]",-1.3185490910657398,"(-1.869, -1.159]"
4652,4652,2069,CPB,Campbell Soup Co,CPB US,2018-08-30 06:00:00,ER,2018-08-29 00:00:00+00:00,2018-08-29,2018-08-30,39.99,39.15,2018,2018,1.525,0.5125000000000001,663.9344262295081,1.2915685,3.0,3.1,0.208414,2.35953,-277.96090000000004,0.03686699999999998,40000.0,1.213344,1.31593,1.270436,1.323618,1.294036,-0.3526037998942845,"(-0.368, -0.272]",-1.1985234455610199,"(-1.869, -1.159]"
4653,4653,2763,CPB,Campbell Soup Co,CPB US,2018-11-20 07:30:00,ER,2018-11-19 00:00:00+00:00,2018-11-19,2018-11-20,38.45,40.55,2018,2018,1.3625,1.1,192.66055045871556,,,,,,,,,1.74056,0.832145,0.807803,0.799645,0.83746,4.8246462362381495,"(0.263, 11.769]",28.277343730446827,"(3.869, 452.588]"
4654,4654,3400,CPB,Campbell Soup Co,CPB US,2019-02-27 07:30:00,ER,2019-02-26 00:00:00+00:00,2019-02-26,2019-02-27,32.91,36.21,2019,2019,1.35,1.65,-222.2222222222221,,,,,,,,,1.043943,1.264742,,1.525241,1.104827,-0.88889010876816,"(-20.905, -0.762]",2.3643252711057907,"(2.184, 3.869]"
4655,4655,5006,CPB,Campbell Soup Co,CPB US,2019-06-05 07:30:00,ER,2019-06-04 00:00:00+00:00,2019-06-04,2019-06-05,38.11,41.93,2019,2019,1.1625,1.9999999999999998,-720.4301075268813,,,,,,,,,0.774031,0.893998,0.731998,0.925966,0.865077,-0.6168112463977192,"(-0.762, -0.586]",-1.8942704088768991,"(-3.017, -1.869]"
4656,4656,5007,CPB,Campbell Soup Co,CPB US,2019-06-05 07:30:00,ER,2019-06-04 00:00:00+00:00,2019-06-04,2019-06-05,38.11,41.93,2019,2019,,,,,,,,,,,,0.774031,0.893998,0.731998,0.925966,0.865077,-0.6168112463977192,"(-0.762, -0.586]",-1.8942704088768991,"(-3.017, -1.869]"
4657,4657,6052,CPB,Campbell Soup Co,CPB US,2019-08-30 07:30:00,ER,2019-08-29 00:00:00+00:00,2019-08-29,2019-08-30,43.31,45.0,2019,2019,1.425,,,,,,,,,,,1.505268,1.9427,,2.026437,1.508224,-1.2900007224391072,"(-20.905, -0.762]",7.546844829415267,"(3.869, 452.588]"
4658,4658,6798,CPB,Campbell Soup Co,CPB US,2019-12-04 07:30:00,ER,2019-12-03 00:00:00+00:00,2019-12-03,2019-12-04,47.58,48.47,2019,2019,1.5125000000000002,0.6125,595.0413223140496,,,,,,,,,0.820922,0.91645,0.837771,0.944976,0.905495,-0.46923443906371626,"(-0.586, -0.468]",-2.1445110921650605,"(-3.017, -1.869]"
4659,4659,7503,CPB,Campbell Soup Co,CPB US,2020-03-04 07:30:00,ER,2020-03-03 00:00:00+00:00,2020-03-03,2020-03-04,47.88,52.72,2020,2020,1.4625,2.2125,-512.8205128205128,0.8432035,2.65,3.2,0.21825699999999998,3.463611,-177.57828,0.005558000000000007,48000.0,0.711947,0.94292,0.730967,1.062648,0.811191,-1.2664362762900476,"(-20.905, -0.762]",1.0563068260126123,"(0.593, 1.279]"
4660,4660,8319,CPB,Campbell Soup Co,CPB US,2020-06-03 07:00:00,ER,2020-06-02 00:00:00+00:00,2020-06-02,2020-06-03,52.01,48.82,2020,2020,1.35,1.625,-203.7037037037036,0.7178059999999999,2.6,2.8,0.23555700000000002,3.7600860000000003,-164.11802999999998,0.02839200000000003,52000.0,0.748069,0.731198,0.66237,0.849963,0.728342,0.10302692114418756,"(0.0608, 0.263]",0.8178555759519549,"(0.593, 1.279]"
4661,4661,9098,CPB,Campbell Soup Co,CPB US,2020-09-03 07:00:00,ER,2020-09-02 00:00:00+00:00,2020-09-02,2020-09-03,52.45,48.53,2020,2020,1.575,2.0875,-325.3968253968254,,,,,,,,,1.052586,1.086316,1.117609,1.107308,1.032501,-0.14530183893284382,"(-0.171, -0.0677]",1.887923081914698,"(1.279, 2.184]"
4662,4662,9905,CPB,Campbell Soup Co,CPB US,2020-12-09 07:30:00,ER,2020-12-08 00:00:00+00:00,2020-12-08,2020-12-09,48.26,47.28,2020,2020,1.2625,0.6375,495.0495049504951,,,,,,,,,0.709816,0.738491,0.747228,0.744804,0.738063,-0.17280457765800483,"(-0.272, -0.171]",-0.99421066860146,"(-1.159, -0.614]"
4663,4663,10340,CPB,Campbell Soup Co,CPB US,2021-06-09 07:15:00,ER,2021-06-08 00:00:00+00:00,2021-06-08,2021-06-09,49.12,45.92,2021,2021,0.9749999999999999,1.5625,-602.5641025641028,,,,,,,,,0.531071,0.505871,,0.50688,0.571354,0.1961735806522751,"(0.0608, 0.263]",-4.882824854293497,"(-27.842000000000002, -3.017]"
4664,4664,11168,CPB,Campbell Soup Co,CPB US,2021-09-01 07:15:00,ER,2021-08-31 00:00:00+00:00,2021-08-31,2021-09-01,41.73,42.59,2021,2021,1.0125000000000002,0.6000000000000001,407.40740740740745,,,,,,,,,0.645242,0.68616,0.655421,0.702354,0.663237,-0.2744042934878483,"(-0.368, -0.272]",0.1959892683912374,"(-0.0246, 0.593]"
4665,4665,12054,CPB,Campbell Soup Co,CPB US,2021-12-08 07:15:00,ER,2021-12-07 00:00:00+00:00,2021-12-07,2021-12-08,41.12,41.83,2021,2021,0.9500000000000001,0.6,368.421052631579,0.638949,1.85,1.9500000000000002,0.333887,2.965335,-115.21345,0.06337500000000001,41000.0,0.632135,,0.609184,0.69451,0.648979,,,,
4666,4666,12860,CPB,Campbell Soup Co,CPB US,2022-03-09 07:15:00,ER,2022-03-08 00:00:00+00:00,2022-03-08,2022-03-09,42.3,42.63,2022,2022,1.3624999999999998,0.6125,550.4587155963302,0.890486,2.5999999999999996,2.85,0.231669,3.0346830000000002,-164.34592,0.10257200000000005,42000.0,0.953769,0.949527,0.908796,0.947937,0.898239,0.021005063908380573,"(-0.0677, 0.0608]",3.136771428762284,"(2.184, 3.869]"
4667,4667,13805,CPB,Campbell Soup Co,CPB US,2022-06-08 07:15:00,ER,2022-06-07 00:00:00+00:00,2022-06-07,2022-06-08,46.6,47.31,2022,2022,1.075,0.6375,406.9767441860465,,,,,,,,,,0.714264,0.604934,0.748087,0.612234,,,,
4668,4668,14666,CPB,Campbell Soup Co,CPB US,2022-09-01 07:16:00,ER,2022-08-31 00:00:00+00:00,2022-08-31,2022-09-01,50.38,49.37,2022,2022,0.9750000000000001,0.4375,551.2820512820514,,,,,,,,,0.604649,0.656882,,0.733403,0.654078,-0.3551899580783941,"(-0.368, -0.272]",-1.8802675101440538,"(-3.017, -1.869]"
4669,4669,15511,CPB,Campbell Soup Co,CPB US,2022-12-07 07:15:00,ER,2022-12-06 00:00:00+00:00,2022-12-06,2022-12-07,52.99,56.18,2022,2022,1.1375000000000002,1.5875,-395.6043956043953,,,,,,,,,0.544026,0.618534,,0.647095,0.585392,-0.566110712821494,"(-0.586, -0.468]",-0.37056692814387565,"(-0.614, -0.0246]"
4670,4670,16322,CPB,Campbell Soup Co,CPB US,2023-03-08 07:15:00,ER,2023-03-07 00:00:00+00:00,2023-03-07,2023-03-08,52.13,53.14,2023,2023,,,,,,,,,,,,,,,,,,,,
4671,4671,17271,CPB,Campbell Soup Co,CPB US,2023-06-07 07:15:00,ER,2023-06-06 00:00:00+00:00,2023-06-06,2023-06-07,50.59,46.08,2023,2023,,,,,,,,,,,,,,,,,,,,
4672,4672,18133,CPB,Campbell Soup Co,CPB US,2023-08-31 07:15:00,ER,2023-08-30 00:00:00+00:00,2023-08-30,2023-08-31,41.96,41.7,2023,2023,,,,,,,,,,,,,,,,,,,,
4673,4673,19034,CPB,Campbell Soup Co,CPB US,2023-12-06 07:15:00,ER,2023-12-05 00:00:00+00:00,2023-12-05,2023-12-06,40.37,43.24,2023,2023,,,,,,,,,,,,,,,,,,,,
4674,4674,19851,CPB,Campbell Soup Co,CPB US,2024-03-06 07:15:00,ER,2024-03-05 00:00:00+00:00,2024-03-05,2024-03-06,,,2024,2024,,,,,,,,,,,,,,,,,,,,
4675,4675,557,CPE,Callon Petroleum Co,CPE US,2018-02-27 16:30:00,ER,2018-02-28 00:00:00+00:00,2018-02-27,2018-02-28,,,2018,2018,,,,,,,,,,,,,,,,,,,,
4676,4676,1084,CPE,Callon Petroleum Co,CPE US,2018-05-02 16:15:00,ER,2018-05-03 00:00:00+00:00,2018-05-02,2018-05-03,,,2018,2018,,,,,,,,,,,,,,,,,,,,
4677,4677,1891,CPE,Callon Petroleum Co,CPE US,2018-08-06 16:15:00,ER,2018-08-07 00:00:00+00:00,2018-08-06,2018-08-07,,,2018,2018,,,,,,,,,,,,,,,,,,,,
4678,4678,2625,CPE,Callon Petroleum Co,CPE US,2018-11-06 16:15:00,ER,2018-11-07 00:00:00+00:00,2018-11-06,2018-11-07,,,2018,2018,,,,,,,,,,,,,,,,,,,,
4679,4679,3378,CPE,Callon Petroleum Co,CPE US,2019-02-26 16:10:00,ER,2019-02-27 00:00:00+00:00,2019-02-26,2019-02-27,,,2019,2019,,,,,,,,,,,,,,,,,,,,
4680,4680,4507,CPE,Callon Petroleum Co,CPE US,2019-05-06 16:10:00,ER,2019-05-07 00:00:00+00:00,2019-05-06,2019-05-07,,,2019,2019,,,,,,,,,,,,,,,,,,,,
4681,4681,4508,CPE,Callon Petroleum Co,CPE US,2019-05-06 16:10:00,ER,2019-05-07 00:00:00+00:00,2019-05-06,2019-05-07,,,2019,2019,,,,,,,,,,,,,,,,,,,,
4682,4682,5878,CPE,Callon Petroleum Co,CPE US,2019-08-06 16:23:00,ER,2019-08-07 00:00:00+00:00,2019-08-06,2019-08-07,,,2019,2019,,,,,,,,,,,,,,,,,,,,
4683,4683,6525,CPE,Callon Petroleum Co,CPE US,2019-11-04 16:10:00,ER,2019-11-05 00:00:00+00:00,2019-11-04,2019-11-05,,,2019,2019,,,,,,,,,,,,,,,,,,,,
4684,4684,7439,CPE,Callon Petroleum Co,CPE US,2020-02-26 17:35:00,ER,2020-02-27 00:00:00+00:00,2020-02-26,2020-02-27,,,2020,2020,,,,,,,,,,,,,,,,,,,,
4685,4685,8184,CPE,Callon Petroleum Co,CPE US,2020-05-11 06:00:00,ER,2020-05-08 00:00:00+00:00,2020-05-08,2020-05-11,,,2020,2020,,,,,,,,,,,,1.80667,,,,,,,,
4686,4686,8800,CPE,Callon Petroleum Co,CPE US,2020-08-04 16:10:00,ER,2020-08-05 00:00:00+00:00,2020-08-04,2020-08-05,,,2020,2020,,,,,,,,,,,,,,,,,,,,
4687,4687,9506,CPE,Callon Petroleum Co,CPE US,2020-11-01 21:25:00,ER,2020-11-03 00:00:00+00:00,2020-10-30,2020-11-02,,,2020,2020,,,,,,,,,,,,,,,,,,,,
4688,4688,10809,CPE,Callon Petroleum Co,CPE US,2021-08-04 01:35:00,ER,2021-08-03 00:00:00+00:00,2021-08-03,2021-08-04,37.91,31.51,2021,2021,,,,,,,,,,,,,,,,,,,,
4689,4689,11678,CPE,Callon Petroleum Co,CPE US,2021-11-03 16:10:00,ER,2021-11-04 00:00:00+00:00,2021-11-03,2021-11-04,53.19,56.06,2021,2021,,,,,,,,,,,,,,,,,,,,
4690,4690,12678,CPE,Callon Petroleum Co,CPE US,2022-02-23 17:03:00,ER,2022-02-24 00:00:00+00:00,2022-02-23,2022-02-24,53.16,52.38,2022,2022,,,,,,,,,,,,,,,,,,,,
4691,4691,13450,CPE,Callon Petroleum Co,CPE US,2022-05-04 17:00:00,ER,2022-05-05 00:00:00+00:00,2022-05-04,2022-05-05,55.28,51.01,2022,2022,,,,,,,,,,,,,,,,,,,,
4692,4692,14303,CPE,Callon Petroleum Co,CPE US,2022-08-03 17:00:00,ER,2022-08-04 00:00:00+00:00,2022-08-03,2022-08-04,42.66,37.22,2022,2022,,,,,,,,,,,,,,,,,,,,
4693,4693,16126,CPE,Callon Petroleum Co,CPE US,2023-02-22 17:00:00,ER,2023-02-23 00:00:00+00:00,2023-02-22,2023-02-23,34.8,37.32,2023,2023,,,,,,,,,,,,,,,,,,,,
4694,4694,16867,CPE,Callon Petroleum Co,CPE US,2023-05-03 16:23:00,ER,2023-05-04 00:00:00+00:00,2023-05-03,2023-05-04,30.68,31.45,2023,2023,,,,,,,,,,,,,,,,,,,,
4695,4695,17740,CPE,Callon Petroleum Co,CPE US,2023-08-02 16:15:00,ER,2023-08-03 00:00:00+00:00,2023-08-02,2023-08-03,35.83,35.91,2023,2023,,,,,,,,,,,,,,,,,,,,
4696,4696,18590,CPE,Callon Petroleum Co,CPE US,2023-11-01 16:15:00,ER,2023-11-02 00:00:00+00:00,2023-11-01,2023-11-02,36.8,37.08,2023,2023,,,,,,,,,,,,,,,,,,,,
4697,4697,19699,CPE,Callon Petroleum Co,CPE US,2024-02-26 16:15:00,ER,2024-02-27 00:00:00+00:00,2024-02-26,2024-02-27,,,2024,2024,,,,,,,,,,,,,,,,,,,,
4698,4698,10191,CPNG,Coupang Inc,CPNG US,2021-05-12 16:09:00,ER,2021-05-13 00:00:00+00:00,2021-05-12,2021-05-13,35.33,32.04,2021,2021,,,,,,,,,,,,,,,,,,,,
4699,4699,11052,CPNG,Coupang Inc,CPNG US,2021-08-11 16:56:00,ER,2021-08-12 00:00:00+00:00,2021-08-11,2021-08-12,37.2,34.13,2021,2021,,,,,,,,,,,,,,,,,,,,
4700,4700,11937,CPNG,Coupang Inc,CPNG US,2021-11-12 06:00:00,ER,2021-11-11 00:00:00+00:00,2021-11-11,2021-11-12,29.19,26.58,2021,2021,,1.7625,,,,,,,,,,,,,,,,,,
4701,4701,12823,CPNG,Coupang Inc,CPNG US,2022-03-02 16:05:00,ER,2022-03-03 00:00:00+00:00,2022-03-02,2022-03-03,25.41,25.47,2022,2022,1.5325,0.5125000000000001,665.5791190864601,2.0399380000000003,3.02,3.11,0.207636,1.498844,-278.8714,0.041637000000000035,25500.0,1.992143,2.208498,2.092426,2.406634,2.009512,-0.47887435805309964,"(-0.586, -0.468]",2.383945004608082,"(2.184, 3.869]"
4702,4702,13663,CPNG,Coupang Inc,CPNG US,2022-05-11 16:05:00,ER,2022-05-12 00:00:00+00:00,2022-05-11,2022-05-12,,,2022,2022,,,,,,,,,,,,,,,,,,,,
4703,4703,14536,CPNG,Coupang Inc,CPNG US,2022-08-10 16:05:00,ER,2022-08-11 00:00:00+00:00,2022-08-10,2022-08-11,,,2022,2022,,,,,,,,,,,,2.047767,1.962442,2.05883,2.023245,2.071883,0.18317083300553139,"(0.0608, 0.263]",-1.7003243214505912,"(-1.869, -1.159]"
4704,4704,15363,CPNG,Coupang Inc,CPNG US,2022-11-09 16:05:00,ER,2022-11-10 00:00:00+00:00,2022-11-09,2022-11-10,,,2022,2022,,,,,,,,,,,,1.800042,1.854061,1.835971,2.116369,1.828815,-0.13137780923712905,"(-0.171, -0.0677]",-0.0508705019917297,"(-0.614, -0.0246]"
4705,4705,16236,CPNG,Coupang Inc,CPNG US,2023-02-28 16:01:00,ER,2023-03-01 00:00:00+00:00,2023-02-28,2023-03-01,,,2023,2023,,,,,,,,,,,,1.618946,1.522017,1.674867,1.596421,1.646541,0.26183423686382556,"(0.0608, 0.263]",-2.4369198815577597,"(-3.017, -1.869]"
4706,4706,17064,CPNG,Coupang Inc,CPNG US,2023-05-09 16:00:00,ER,2023-05-10 00:00:00+00:00,2023-05-09,2023-05-10,,,2023,2023,,,,,,,,,,,,,,,,,,,,
4707,4707,17950,CPNG,Coupang Inc,CPNG US,2023-08-08 16:00:00,ER,2023-08-09 00:00:00+00:00,2023-08-08,2023-08-09,,,2023,2023,,,,,,,,,,,,,,,,,,,,
4708,4708,18789,CPNG,Coupang Inc,CPNG US,2023-11-07 16:00:00,ER,2023-11-08 00:00:00+00:00,2023-11-07,2023-11-08,,,2023,2023,,,,,,,,,,,,,,,,,,,,
4709,4709,19722,CPNG,Coupang Inc,CPNG US,2024-02-27 16:00:00,ER,2024-02-28 00:00:00+00:00,2024-02-27,2024-02-28,,,2024,2024,,,,,,,,,,,,,,,,,,,,
4710,4710,516,CPRT,Copart Inc,CPRT US,2018-02-26 08:58:00,ER,2018-02-23 00:00:00+00:00,2018-02-23,2018-02-26,46.77,46.92,2018,2018,,,,,,,,,,,,,,,,,,,,
4711,4711,1336,CPRT,Copart Inc,CPRT US,2018-05-23 18:53:00,ER,2018-05-24 00:00:00+00:00,2018-05-23,2018-05-24,52.96,52.71,2018,2018,,,,,,,,,,,,,,,,,,,,
4712,4712,2104,CPRT,Copart Inc,CPRT US,2018-09-19 09:06:00,ER,2018-09-18 00:00:00+00:00,2018-09-18,2018-09-19,64.17,55.58,2018,2018,1.8375,4.9625,-1700.6802721088438,,,,,,,,,,,,,0.794765,,,,
4713,4713,2770,CPRT,Copart Inc,CPRT US,2018-11-20 17:14:00,ER,2018-11-21 00:00:00+00:00,2018-11-20,2018-11-21,47.3,50.09,2018,2018,,,,,,,,,,,,,,,,,,,,
4714,4714,3301,CPRT,Copart Inc,CPRT US,2019-02-20 18:00:00,ER,2019-02-21 00:00:00+00:00,2019-02-20,2019-02-21,53.48,56.53,2019,2019,,,,,,,,,,,,,,,,,,,,
4715,4715,4930,CPRT,Copart Inc,CPRT US,2019-05-22 17:50:00,ER,2019-05-23 00:00:00+00:00,2019-05-22,2019-05-23,64.79,69.94,2019,2019,,,,,,,,,,,,,,,,,,,,
4716,4716,4931,CPRT,Copart Inc,CPRT US,2019-05-22 17:50:00,ER,2019-05-23 00:00:00+00:00,2019-05-22,2019-05-23,64.79,69.94,2019,2019,,,,,,,,,,,,,,,,,,,,
4717,4717,6059,CPRT,Copart Inc,CPRT US,2019-09-04 17:55:00,ER,2019-09-05 00:00:00+00:00,2019-09-04,2019-09-05,75.66,80.61,2019,2019,,,,,,,,,,,,,,,,,,,,
4718,4718,6759,CPRT,Copart Inc,CPRT US,2019-11-20 17:55:00,ER,2019-11-21 00:00:00+00:00,2019-11-20,2019-11-21,84.92,87.85,2019,2019,,,,,,,,,,,,,,,,,,,,
4719,4719,7325,CPRT,Copart Inc,CPRT US,2020-02-19 17:55:00,ER,2020-02-20 00:00:00+00:00,2020-02-19,2020-02-20,104.5,97.3,2020,2020,3.4749999999999996,3.9125000000000005,-125.89928057553985,1.0685215000000001,11.1,11.799999999999999,0.048601000000000005,3.1042069999999997,-302.576,-0.7583019999999999,115.0,1.155727,1.169889,,1.364272,1.144721,-0.0550262846580084,"(-0.0677, 0.0608]",0.833541491944321,"(0.593, 1.279]"
4720,4720,8267,CPRT,Copart Inc,CPRT US,2020-05-20 17:55:00,ER,2020-05-21 00:00:00+00:00,2020-05-20,2020-05-21,86.69,86.4,2020,2020,,,,,,,,,,,,,,,,,,,,
4721,4721,9096,CPRT,Copart Inc,CPRT US,2020-09-02 17:55:00,ER,2020-09-03 00:00:00+00:00,2020-09-02,2020-09-03,104.8,102.94,2020,2020,,,,,,,,,,,,,,,,,,,,
4722,4722,9840,CPRT,Copart Inc,CPRT US,2020-11-18 17:08:00,ER,2020-11-19 00:00:00+00:00,2020-11-18,2020-11-19,115.97,113.83,2020,2020,3.2875,1.025,688.2129277566539,,,,,,,,,,1.032314,,1.061432,0.965473,,,,
4723,4723,10250,CPRT,Copart Inc,CPRT US,2021-05-19 16:31:00,ER,2021-05-20 00:00:00+00:00,2021-05-19,2021-05-20,120.99,124.09,2021,2021,3.1875,2.25,294.11764705882354,0.889017,5.9,6.85,0.09894700000000001,7.057464,-572.3781,0.125342,120000.0,,0.99932,,1.079059,0.893914,,,,
4724,4724,11196,CPRT,Copart Inc,CPRT US,2021-09-08 16:45:00,ER,2021-09-09 00:00:00+00:00,2021-09-08,2021-09-09,144.67,142.09,2021,2021,,,,,,,,,,,,,,,,,,,,
4725,4725,11984,CPRT,Copart Inc,CPRT US,2021-11-17 16:45:00,ER,2021-11-18 00:00:00+00:00,2021-11-17,2021-11-18,157.17,155.75999,2021,2021,3.1625,0.975,691.699604743083,,,,,,,,,,,1.751632,0.810175,,,,,
4726,4726,12573,CPRT,Copart Inc,CPRT US,2022-02-16 17:20:00,ER,2022-02-17 00:00:00+00:00,2022-02-16,2022-02-17,126.87,124.8,2022,2022,3.275,1.9125,416.030534351145,,,,,,,,,0.995685,1.047661,0.954427,1.172801,,,,,
4727,4727,13728,CPRT,Copart Inc,CPRT US,2022-05-18 18:15:00,ER,2022-05-19 00:00:00+00:00,2022-05-18,2022-05-19,106.55,110.9,2022,2022,3.425,3.2625,47.44525547445246,,,,,,,,,,1.23075,,1.710776,1.110426,,,,
4728,4728,14679,CPRT,Copart Inc,CPRT US,2022-09-07 17:25:00,ER,2022-09-08 00:00:00+00:00,2022-09-07,2022-09-08,118.83,116.95,2022,2022,,,,,,,,,,,,,,,,,,,,
